Dataset,n_features,CV_RMSE,CV_R2,Test_RMSE,Test_R2
11,8,26.0053013,0.653631475,18.82490158,0.89926845
11,7,26.6625894,0.61218332,18.99822906,0.897404969
11,6,28.04440001,0.583594698,19.87715469,0.887692561
11,5,27.68677781,0.581110982,17.62582299,0.911692234
12,20,22.97342122,0.73679225,26.04434519,0.74636793
12,19,23.03216718,0.742422503,24.40302846,0.77732845
12,18,23.42732967,0.738398579,24.16067542,0.78172931
12,17,23.22162056,0.733428558,24.13148051,0.782256492
12,16,22.59230762,0.736435308,23.54951497,0.792632251
12,15,22.50179011,0.733841041,24.45454354,0.776387333
12,14,23.18323101,0.72991408,24.27052688,0.779739973
12,13,23.16519369,0.749097789,23.86140188,0.787103172
12,12,23.38055658,0.74282084,25.151308,0.763463356
12,11,22.73699042,0.748732399,23.73075181,0.789428169
12,10,23.64391587,0.714327685,25.09589055,0.76450456
12,9,23.95325677,0.711028339,24.33902645,0.778494923
12,8,23.33759139,0.739994308,24.30429967,0.779126556
12,7,23.96776525,0.731666299,24.41272624,0.777151435
12,6,25.0850223,0.667669042,24.49630084,0.775623022
12,5,24.1883876,0.712015642,24.85160587,0.769066895
13,20,25.3907912,0.698795242,18.90155294,0.813044003
13,19,25.03483579,0.697589789,19.38816178,0.80329396
13,18,25.27523383,0.700887768,18.72757043,0.816469899
13,17,24.85651229,0.704604107,18.98365579,0.811416311
13,16,24.91131206,0.708701494,19.16566925,0.80778273
13,15,25.44400985,0.698924692,18.54415618,0.820047212
13,14,24.95345029,0.694969979,17.95656132,0.831270596
13,13,24.83659315,0.697940751,17.82317461,0.833768031
13,12,25.18285957,0.707782814,18.70619223,0.816888672
13,11,25.40132376,0.686222445,19.06890375,0.809718801
13,10,25.68049903,0.688331124,17.62542906,0.837436208
13,9,25.1555022,0.689638128,18.04331095,0.829636367
13,8,25.84912168,0.680598587,17.66558314,0.836694662
13,7,25.90235268,0.68433505,19.8266767,0.794295271
13,6,26.12778116,0.668269655,20.76124456,0.774445657
13,5,27.0020173,0.647034045,17.56473581,0.838553859
14,20,25.74781325,0.662513118,29.67902237,0.798615259
14,19,25.17288929,0.678505382,28.24640043,0.817587918
14,18,25.00694903,0.691519638,29.772911,0.797339095
14,17,25.44530797,0.685074378,27.35954989,0.828862464
14,16,25.35692898,0.680116542,27.5499324,0.826472443
14,15,24.85261338,0.679204545,29.21676263,0.804839662
14,14,24.46078024,0.679752346,27.66730438,0.824990721
14,13,25.13751082,0.681075597,26.36567117,0.841070308
14,12,25.106422,0.680920171,28.65937887,0.812214988
14,11,25.8321366,0.683937314,29.58421869,0.799899771
14,10,25.40251894,0.674479631,29.50736276,0.800938088
14,9,25.52398231,0.661746446,30.44005252,0.788155022
14,8,25.5876397,0.684572963,28.22713862,0.817836614
14,7,25.90039217,0.668856708,28.04466182,0.820184223
14,6,25.7846305,0.656724859,26.45933584,0.839939099
14,5,26.54864166,0.637584449,24.14508537,0.866713897
15,20,24.67415784,0.740920527,21.89195766,0.788050166
15,19,24.05465515,0.753680467,22.61106704,0.773897171
15,18,23.75143703,0.759637222,21.57765841,0.794092338
15,17,24.03214865,0.744884585,23.30583528,0.759788815
15,16,24.19222306,0.74885351,21.76508831,0.790499652
15,15,23.69910665,0.740936618,22.01862004,0.785590475
15,14,24.29131078,0.751792689,21.36794467,0.79807533
15,13,23.629097,0.748184524,22.69397268,0.772236076
15,12,23.62054572,0.75764233,22.88034137,0.768479805
15,11,23.73390404,0.748966771,20.7353667,0.809853944
15,10,24.64877694,0.737567147,22.89448014,0.768193583
15,9,24.17252925,0.740846377,22.41188852,0.777863059
15,8,24.1683405,0.743443655,22.28222296,0.780426001
15,7,24.7500516,0.729089843,22.80480134,0.770006021
15,6,25.98794241,0.709414066,24.68429625,0.730533128
15,5,25.6798167,0.676081272,25.28177654,0.717330431
16,20,24.64961607,0.761953758,15.8765486,0.871883659
16,19,24.42973396,0.760522371,16.72028402,0.857904726
16,18,25.05640645,0.75851018,16.13441647,0.867688114
16,17,24.35862761,0.760619191,16.13017,0.867757753
16,16,24.65769824,0.747882982,15.02518735,0.885255435
16,15,23.95368223,0.757307676,18.20773736,0.831498298
16,14,24.52882231,0.75338218,14.7063375,0.890073756
16,13,23.94904582,0.751450819,15.32574783,0.880618871
16,12,23.96556205,0.756265035,15.32109933,0.880691279
16,11,24.32197884,0.75776923,15.31929394,0.880719396
16,10,24.70490442,0.743074529,20.78759637,0.780365336
16,9,24.92579131,0.742143723,17.64083713,0.841827597
16,8,24.97568527,0.747056692,17.24524709,0.848841987
16,7,25.44296241,0.723526729,16.53041011,0.861113642
16,6,25.65239921,0.72519039,17.48854538,0.844546785
16,5,27.32671886,0.677561597,18.68467312,0.822555174
17,20,26.81388118,0.688352567,18.090111,0.713097734
17,19,26.51681464,0.695872313,18.74842864,0.691836454
17,18,26.7610182,0.69088276,17.69243915,0.725572938
17,17,27.72560264,0.66665137,17.85390697,0.720541032
17,16,27.32735194,0.671356352,19.56435397,0.664430455
17,15,27.33624164,0.672338113,18.16358329,0.710762516
17,14,27.44846823,0.66338998,18.83129502,0.689106323
17,13,26.99155851,0.6670293,17.88370919,0.719607293
17,12,26.8972841,0.662608819,18.98540166,0.683997081
17,11,27.62124994,0.658154137,19.72121814,0.659027786
17,10,27.68098733,0.661926313,19.07806683,0.680904818
17,9,28.68583047,0.644321845,19.36182346,0.671342137
17,8,28.0878317,0.649676528,17.51324659,0.731103691
17,7,27.16925285,0.660608902,18.09647275,0.712895908
17,6,28.88497143,0.624188456,17.8605747,0.72033226
17,5,30.25122525,0.592800121,18.63876898,0.695430812
18,20,23.76123786,0.693723209,30.40337768,0.733940382
18,19,23.43925087,0.702799576,30.02935527,0.740446249
18,18,23.90248782,0.687624572,31.25749233,0.718781711
18,17,23.85894701,0.704442954,31.81965497,0.708575388
18,16,23.85337895,0.698751575,30.59750516,0.73053192
18,15,23.17196522,0.699177614,31.71053228,0.710570791
18,14,23.43068579,0.71506265,31.60557728,0.712483516
18,13,24.04928489,0.704604457,32.48904726,0.696184976
18,12,24.28293278,0.710711333,32.53257859,0.695370281
18,11,24.03776911,0.6876305,32.48727569,0.696218108
18,10,24.25934921,0.701801963,31.81881231,0.708590823
18,9,24.42337936,0.69578616,30.187294,0.737708834
18,8,23.83618576,0.677010593,31.79050867,0.709109024
18,7,25.30840757,0.676757477,35.12092437,0.644968269
18,6,25.86148243,0.646806587,32.1629664,0.702252936
18,5,26.59126078,0.622824394,28.55892103,0.765242819
19,20,24.75383523,0.711804459,24.7561791,0.731422492
19,19,24.5774904,0.719050487,24.63760719,0.733989082
19,18,25.13653009,0.710561891,25.56609478,0.713561628
19,17,25.23509961,0.72219614,24.51450783,0.736640636
19,16,24.91017883,0.720029749,24.72740427,0.73204648
19,15,24.63348633,0.70986305,24.45611405,0.73789379
19,14,24.50394942,0.708780543,24.88935705,0.728525049
19,13,25.28966156,0.704104779,26.07783683,0.701979914
19,12,24.61879214,0.7199491,24.5476375,0.735928331
19,11,24.53506143,0.710142532,25.41488835,0.716939793
19,10,25.06268441,0.733723429,26.67621793,0.688146285
19,9,24.20737555,0.712807334,25.66107721,0.711429339
19,8,24.17512969,0.729123714,25.49560019,0.71513907
19,7,25.61576082,0.709633088,26.3700761,0.695263009
19,6,26.23097597,0.677511558,25.89103457,0.706234211
19,5,25.07261448,0.692484452,25.62472848,0.712246276
20,20,27.51242819,0.650643161,20.07995155,0.710068544
20,19,27.09872333,0.639126145,21.34713681,0.672320493
20,18,26.80554322,0.634023427,22.16043076,0.646876671
20,17,26.33526899,0.639874334,21.81478426,0.657806418
20,16,27.29679823,0.655645023,21.52427409,0.6668598
20,15,27.08038063,0.628045485,20.04474812,0.711084248
20,14,28.4482783,0.608296394,22.17684196,0.646353456
20,13,27.96983895,0.619841146,21.83734795,0.65709817
20,12,28.04171257,0.621959851,22.39559779,0.639342197
20,11,26.98324043,0.622015137,21.80818626,0.658013384
20,10,26.35930804,0.654386657,21.99350678,0.652176455
20,9,26.82468433,0.616504216,21.97996355,0.652604691
20,8,28.02092073,0.615969113,22.57587605,0.633512439
20,7,26.63879052,0.623705329,21.53614072,0.666492369
20,6,28.38922,0.594886527,20.66220158,0.693010725
20,5,28.06482383,0.57573963,25.48856994,0.532845051
